,Job Title,Rating,Company Name,state,Sector,avg Salary,avg size,Founded,latitude,longitude,name
2174,Data Science Team Developer,3.5,"CompQsoft
3.5",TX,Business Services,59500.0,200.0,1997,31.968599,-99.901813,Texas
2175,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. RESEARCH ENGINEER - INDUSTRIAL ROBOTICS,4.1,"Southwest Research Institute
4.1",TX,Business Services,59500.0,5000.0,1947,31.968599,-99.901813,Texas
2176,BUSINESS INTELLIGENCE ANALYST,3.5,"VIA Metropolitan Transit
3.5",TX,Government,59500.0,5000.0,1978,31.968599,-99.901813,Texas
2177,Field Scientist,3.5,"Terracon
3.5",TX,Business Services,59500.0,5000.0,1965,31.968599,-99.901813,Texas
2178,Data Engineer with Security Clearance,3.4,"Guidehouse
3.4",TX,Business Services,59500.0,10000.0,2018,31.968599,-99.901813,Texas
2179,"Configuration Data Analyst, (Secret Clearance Required) San Antonio, TX, US ID",3.2,"Cherokee Nation Businesses, LLC
3.2",TX,Accounting & Legal,59500.0,5000.0,-1,31.968599,-99.901813,Texas
2180,"Applied Cybersecurity Reseach Scientist, Advance Cyber Science",3.6,"CACI International
3.6",TX,Aerospace & Defense,59500.0,,1962,31.968599,-99.901813,Texas
2181,Risk Data Analyst,3.0,"Deacon Recruiting
3.0",TX,Business Services,59500.0,50.0,-1,31.968599,-99.901813,Texas
2182,Epidemiology Data Analyst,3.5,"General Dynamics Information Technology
3.5",TX,Information Technology,59500.0,,1996,31.968599,-99.901813,Texas
2183,Data Modeler,4.1,"Kforce
4.1",TX,Business Services,59500.0,,1966,31.968599,-99.901813,Texas
2184,Network Data engineer,-1.0,Danta Technologies,TX,-1,59500.0,50.0,-1,31.968599,-99.901813,Texas
2185,Senior Data Modeler,-1.0,Gathi Analytics,TX,-1,59500.0,,-1,31.968599,-99.901813,Texas
2186,Scientist Medical Laboratory II,3.7,"University Health System
3.7",TX,Health Care,59500.0,5000.0,1955,31.968599,-99.901813,Texas
2187,Sr. Tech Svc Scientist (I),-1.0,The Nature’s Bounty Co,TX,-1,59500.0,,-1,31.968599,-99.901813,Texas
2188,IT Data Science Analyst,4.1,"Kforce
4.1",TX,Business Services,59500.0,,1966,31.968599,-99.901813,Texas
2189,Research Scientist Associate IV,4.1,"University of Texas at San Antonio
4.1",TX,Education,59500.0,5000.0,1969,31.968599,-99.901813,Texas
2190,Sr Data-Applied Scientist-PCCI,4.3,"Parkland Center for Clinical Innovation
4.3",TX,Information Technology,62000.0,50.0,2012,31.968599,-99.901813,Texas
2191,Data Scientist,5.0,"Cytracom
5.0",TX,Information Technology,62000.0,50.0,2008,31.968599,-99.901813,Texas
2192,Data Analyst I,4.0,"Insight Enterprises, Inc.
4.0",TX,Information Technology,62000.0,10000.0,1988,31.968599,-99.901813,Texas
2193,Data Scientist,4.0,"40K INC
4.0",TX,-1,62000.0,50.0,-1,31.968599,-99.901813,Texas
2194,Data Scientist (remote),3.3,"Thrivent
3.3",TX,Insurance,62000.0,10000.0,1902,31.968599,-99.901813,Texas
2195,Data Scientist / Statistician,4.6,"Vinli
4.6",TX,Information Technology,62000.0,50.0,2014,31.968599,-99.901813,Texas
2196,Healthcare Data Scientist,5.0,"HHS Technology Group
5.0",TX,-1,62000.0,200.0,-1,31.968599,-99.901813,Texas
2197,Data Scientist I,3.3,"Lennox International
3.3",TX,Manufacturing,62000.0,10000.0,1895,31.968599,-99.901813,Texas
2198,Data Scientist,5.0,"PriceSenz
5.0",TX,-1,62000.0,,-1,31.968599,-99.901813,Texas
2199,Data Scientist,4.3,"Onica, a Rackspace Company
4.3",TX,Information Technology,62000.0,500.0,2017,31.968599,-99.901813,Texas
2200,Data Analyst - Retail (Entry Level),3.4,"Lidl
3.4",TX,Retail,62000.0,,1994,31.968599,-99.901813,Texas
2201,Data Scientist,5.0,"Ateroz
5.0",TX,Business Services,62000.0,,-1,31.968599,-99.901813,Texas
2202,Data Scientist - Nationwide Opportunities,3.9,"Amazon
3.9",TX,Information Technology,62000.0,,1994,31.968599,-99.901813,Texas
2203,Data Scientist,3.5,"CGI
3.5",TX,Business Services,62000.0,,1976,31.968599,-99.901813,Texas
2204,Federal - Data Scientist,4.2,"Solekai Systems Corp
4.2",TX,Information Technology,62000.0,50.0,2002,31.968599,-99.901813,Texas
2205,Data Scientist,3.9,"Predictive Research Inc
3.9",TX,Business Services,62000.0,50.0,-1,31.968599,-99.901813,Texas
2206,"Scientist, Data",3.6,"Kubota Tractor Corporation
3.6",TX,Manufacturing,62000.0,5000.0,1971,31.968599,-99.901813,Texas
2207,Six Flags Corporate Data Scientist,3.5,"Six Flags, Inc.
3.5",TX,"Arts, Entertainment & Recreation",62000.0,5000.0,1961,31.968599,-99.901813,Texas
2208,Data Analyst II,4.0,"Insight Enterprises, Inc.
4.0",TX,Information Technology,62000.0,10000.0,1988,31.968599,-99.901813,Texas
2209,Data Scientist needed - 10 positions,4.0,"Kairos Technologies
4.0",TX,Information Technology,62000.0,200.0,2003,31.968599,-99.901813,Texas
2210,Associate Data Scientist,3.1,"Infosys
3.1",TX,Information Technology,62000.0,,1981,31.968599,-99.901813,Texas
2211,Data & Analytics Consultant,4.6,"SEI
4.6",TX,Business Services,62000.0,500.0,1992,31.968599,-99.901813,Texas
2212,Data Analyst Intern,4.9,"Pieces Technologies
4.9",TX,Information Technology,62000.0,200.0,2015,31.968599,-99.901813,Texas
2213,Data Analyst - Healthcare Fraud,3.1,"Delmarva Foundation
3.1",TX,Business Services,62000.0,1000.0,1973,31.968599,-99.901813,Texas
2214,Data Scientist,-1.0,GradTests (gradtests.com),TX,-1,62000.0,,-1,31.968599,-99.901813,Texas
2215,Data Scientist,-1.0,Credera Experienced Hiring Job Board,TX,-1,62000.0,,-1,31.968599,-99.901813,Texas
2216,Data Scientist,2.5,"Cottonwood Financial
2.5",TX,Finance,62000.0,5000.0,1996,31.968599,-99.901813,Texas
2217,Data Scientist,3.5,"HMS
3.5",TX,-1,62000.0,50.0,-1,31.968599,-99.901813,Texas
2218,Data Scientist,4.2,"CyberCoders
4.2",TX,Business Services,62000.0,500.0,1999,31.968599,-99.901813,Texas
2219,Data Scientist,-1.0,Bits and Binaries Inc,TX,-1,62000.0,50.0,-1,31.968599,-99.901813,Texas
2220,Sr Data-Applied Scientist-PCCI,3.6,"Parkland
3.6",TX,Health Care,61500.0,10000.0,1894,31.968599,-99.901813,Texas
2221,Data Science - Analyst/Associate - Security Incident Response Team,4.0,"Goldman Sachs
4.0",TX,Finance,61500.0,,1869,31.968599,-99.901813,Texas
2222,IGNITE Graduate Development Program - Application Developer / Data Scientist / Business Analyst,3.4,"Atos
3.4",TX,Information Technology,61500.0,,1919,31.968599,-99.901813,Texas
2223,Associate Data Scientist,3.9,"J.P. Morgan
3.9",TX,Finance,61500.0,,1799,31.968599,-99.901813,Texas
2224,Midlevel Data Scientist,4.4,"MSYS Inc.
4.4",TX,Information Technology,61500.0,200.0,-1,31.968599,-99.901813,Texas
2225,Data Scientist,3.8,"HMS Holdings
3.8",TX,Health Care,61500.0,5000.0,1974,31.968599,-99.901813,Texas
2226,Data Scientist,2.2,"Cash Store
2.2",TX,Finance,61500.0,5000.0,1996,31.968599,-99.901813,Texas
2227,Analytic Consultant 4,3.6,"Wells Fargo
3.6",TX,Finance,61500.0,,1852,31.968599,-99.901813,Texas
2228,IGNITE Graduate Development Program Application Developer / Data Scientist / Business Analyst,-1.0,Atos Healthcare,TX,-1,61500.0,,-1,31.968599,-99.901813,Texas
2229,Data Science – Analyst/Associate - Security Incident Response Team,4.0,"Goldman Sachs
4.0",TX,Finance,61500.0,,1869,31.968599,-99.901813,Texas
2230,Senior Data Scientist,3.6,"Humana
3.6",TX,Insurance,61500.0,,1961,31.968599,-99.901813,Texas
2231,Data Scientist,2.5,"Health Management Systems, Inc.
2.5",TX,Business Services,61500.0,500.0,1983,31.968599,-99.901813,Texas
2232,Data Scientist,4.2,"Prudent Technologies and Consulting
4.2",TX,Information Technology,61500.0,200.0,1998,31.968599,-99.901813,Texas
2233,Research Scientist,4.3,"UT Dallas
4.3",TX,Education,61500.0,5000.0,1969,31.968599,-99.901813,Texas
2234,"Junior Data Scientist, Analytics",3.5,"CGI
3.5",TX,Business Services,61500.0,,1976,31.968599,-99.901813,Texas
2235,Quantum Data Scientist (Industrial-Process sector),3.7,"IBM
3.7",TX,Information Technology,61500.0,,1911,31.968599,-99.901813,Texas
2236,Senior Data Scientist,3.8,"Sense Corp
3.8",TX,Accounting & Legal,61500.0,500.0,1996,31.968599,-99.901813,Texas
2237,Data Scientist,4.5,"Radiant Digital
4.5",TX,-1,61500.0,50.0,-1,31.968599,-99.901813,Texas
2238,Data Scientist,-1.0,Stellent IT LLC,TX,-1,61500.0,,-1,31.968599,-99.901813,Texas
2239,Data Scientist,-1.0,"CGI Technologies and Solutions, Inc.",TX,-1,61500.0,,-1,31.968599,-99.901813,Texas
2240,Data Scientist,3.9,"JPMorgan Chase & Co.
3.9",TX,Finance,61500.0,,1799,31.968599,-99.901813,Texas
2241,DATA ANALYST,3.1,"Dallas County
3.1",TX,Government,61500.0,500.0,-1,31.968599,-99.901813,Texas
2242,Machine Learning Engineer,4.8,"Dialexa
4.8",TX,Information Technology,61500.0,200.0,2010,31.968599,-99.901813,Texas
2243,Data Analyst,1.0,"Sphinix Solutions
1.0",TX,Information Technology,61500.0,50.0,-1,31.968599,-99.901813,Texas
2244,(Senior) Human Scientist,4.3,"Boston Consulting Group
4.3",TX,Business Services,61500.0,,1963,31.968599,-99.901813,Texas
2245,Data Analyst,3.4,"ZeniMax Media, Inc.
3.4",TX,Media,61500.0,500.0,1999,31.968599,-99.901813,Texas
2246,Data Scientist,-1.0,Xcelo Group,TX,-1,61500.0,,-1,31.968599,-99.901813,Texas
2247,Data Analyst,3.9,"PSG Global Solutions
3.9",TX,Business Services,61500.0,5000.0,2009,31.968599,-99.901813,Texas
2248,Performance Improvement Data Analyst,4.0,"Texas Scottish Rite Hospital for Children
4.0",TX,Health Care,61500.0,5000.0,1921,31.968599,-99.901813,Texas
2249,Data analyst,3.6,"Pioneer Consulting Services LLC
3.6",TX,Information Technology,61500.0,50.0,-1,31.968599,-99.901813,Texas
2250,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,3.5,"Internal Revenue Service
3.5",TX,Government,61500.0,,1862,31.968599,-99.901813,Texas
2251,Director Data Scientist - Data Science Hub,3.6,"USAA
3.6",TX,Insurance,172000.0,,1922,31.968599,-99.901813,Texas
2252,Data Scientist,4.1,"APN Software Services Inc.
4.1",TX,Information Technology,172000.0,200.0,-1,31.968599,-99.901813,Texas
2253,Game Data Analyst,5.0,"PeopleFun
5.0",TX,"Arts, Entertainment & Recreation",172000.0,50.0,-1,31.968599,-99.901813,Texas
2254,#NAME?,4.7,"InfoQuest Consulting Group
4.7",TX,Information Technology,172000.0,50.0,-1,31.968599,-99.901813,Texas
2255,Data Scientist/Machine Learning Engineer,3.5,"Raytheon Intelligence & Space
3.5",TX,Aerospace & Defense,172000.0,,2020,31.968599,-99.901813,Texas
2256,Data Scientist,-1.0,BrightPoint Solutions,TX,-1,172000.0,,-1,31.968599,-99.901813,Texas
2257,"Principal Associate, Data Science",3.9,"Capital One
3.9",TX,Finance,172000.0,,1994,31.968599,-99.901813,Texas
2258,Data Scientist - NLP/Machine Learning,3.1,"AmerisourceBergen
3.1",TX,Biotech & Pharmaceuticals,172000.0,,2001,31.968599,-99.901813,Texas
2259,Data Analyst (Product Analytics),2.8,"Match Group
2.8",TX,Business Services,172000.0,5000.0,1998,31.968599,-99.901813,Texas
2260,Operations Research Scientist,3.6,"Koch Industries
3.6",TX,"Oil, Gas, Energy & Utilities",172000.0,,1940,31.968599,-99.901813,Texas
2261,Data Analyst,4.1,"Nokia
4.1",TX,Telecommunications,172000.0,,1865,31.968599,-99.901813,Texas
2262,Machine Learning Engineer,4.6,"Tiger Analytics
4.6",TX,Business Services,172000.0,500.0,2011,31.968599,-99.901813,Texas
2263,Data Analyst,3.0,"Trinity Industries
3.0",TX,Manufacturing,172000.0,,1933,31.968599,-99.901813,Texas
2264,Principal Data Scientist- Ensemble Algorithms and Architecture,3.3,"Neiman Marcus
3.3",TX,Retail,172000.0,,1907,31.968599,-99.901813,Texas
2265,Data Specialist,4.1,"Nokia
4.1",TX,Telecommunications,172000.0,,1865,31.968599,-99.901813,Texas
2266,Data Scientist (Telecommunications),2.8,"Telnet, Inc.
2.8",TX,Business Services,172000.0,200.0,-1,31.968599,-99.901813,Texas
2267,Data Analyst,2.9,"Human Coalition
2.9",TX,-1,172000.0,500.0,-1,31.968599,-99.901813,Texas
2268,Sr Data Scientist,3.3,"Neiman Marcus
3.3",TX,Retail,172000.0,,1907,31.968599,-99.901813,Texas
2269,Data Analyst,-1.0,Yeti Technologies,TX,Information Technology,172000.0,50.0,-1,31.968599,-99.901813,Texas
2270,Data Scientist,2.7,"IMG Systems
2.7",TX,Business Services,172000.0,50.0,-1,31.968599,-99.901813,Texas
2271,Data Engineer III,4.1,"Federal Reserve Bank of Dallas
4.1",TX,Finance,172000.0,5000.0,1914,31.968599,-99.901813,Texas
2272,DALLAS Campus Recruiting 2018 - I&D - Data Analyst,3.8,"Capgemini
3.8",TX,Information Technology,172000.0,,1967,31.968599,-99.901813,Texas
2273,Data Analyst,4.6,"Financial Additions
4.6",TX,Finance,172000.0,50.0,1999,31.968599,-99.901813,Texas
2274,Data Analyst,3.8,"TekniSMart Solutions
3.8",TX,-1,172000.0,50.0,-1,31.968599,-99.901813,Texas
2275,Data Scientist- Service,3.6,"Kubota Tractor Corporation
3.6",TX,Manufacturing,172000.0,5000.0,1971,31.968599,-99.901813,Texas
2276,Data Analyst,4.1,"Kforce
4.1",TX,Business Services,172000.0,,1966,31.968599,-99.901813,Texas
2277,"Data Engineer, Machine Learning",5.0,"BICP
5.0",TX,Information Technology,172000.0,50.0,2009,31.968599,-99.901813,Texas
2278,Data Scientist,3.0,"Central Business Solutions, Inc
3.0",TX,Business Services,172000.0,200.0,-1,31.968599,-99.901813,Texas
2279,Healthcare Data Analyst,3.8,"VITALWARE LLC
3.8",TX,Health Care,172000.0,200.0,2010,31.968599,-99.901813,Texas
2280,Data Scientist and Bioinformatician,-1.0,UT Southwestern Medicial Center,TX,-1,172000.0,,-1,31.968599,-99.901813,Texas
2281,Microsoft Analytics Consultant,3.7,"IBM
3.7",TX,Information Technology,63500.0,,1911,31.968599,-99.901813,Texas
2282,Senior Data Scientist - Nationwide Opportunities,3.9,"Amazon
3.9",TX,Information Technology,63500.0,,1994,31.968599,-99.901813,Texas
2283,Senior Data Scientist,2.4,"Frontier Communications
2.4",TX,Telecommunications,63500.0,,1935,31.968599,-99.901813,Texas
2284,Business Intelligence Analyst,4.6,"HumCap, Inc.
4.6",TX,Business Services,63500.0,50.0,2001,31.968599,-99.901813,Texas
2285,Quantitative Analyst - Asset Allocation Analyst,3.3,"State Farm
3.3",TX,Insurance,63500.0,,1922,31.968599,-99.901813,Texas
2286,Reporting Data Analyst,-1.0,Shiro Technologies,TX,-1,63500.0,50.0,-1,31.968599,-99.901813,Texas
2287,Principal Data Scientist- Public Sector,3.7,"IBM
3.7",TX,Information Technology,63500.0,,1911,31.968599,-99.901813,Texas
2288,Sr. Data Scientist,4.0,"Yum! Brands
4.0",TX,"Restaurants, Bars & Food Services",63500.0,,1997,31.968599,-99.901813,Texas
2289,Data Scientist,5.0,"Pro Lancer
5.0",TX,-1,63500.0,50.0,-1,31.968599,-99.901813,Texas
2290,Data Analyst,4.4,"InfoVision, Inc.
4.4",TX,Information Technology,63500.0,5000.0,1995,31.968599,-99.901813,Texas
2291,Data Scientist,3.4,"Brinks Home Security
3.4",TX,Business Services,63500.0,5000.0,-1,31.968599,-99.901813,Texas
2292,Data Scientist,-1.0,SJ Communication Design,TX,-1,63500.0,,-1,31.968599,-99.901813,Texas
2293,Quantitative Analyst,3.3,"Mr. Cooper
3.3",TX,Finance,63500.0,10000.0,1994,31.968599,-99.901813,Texas
2294,Big Data Engineer- Hadoop,3.4,"Allstate
3.4",TX,Insurance,63500.0,,1931,31.968599,-99.901813,Texas
2295,Data Analyst,3.4,"First American Financial Corporation
3.4",TX,Insurance,63500.0,,1889,31.968599,-99.901813,Texas
2296,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC
5.0",TX,Information Technology,63500.0,200.0,2008,31.968599,-99.901813,Texas
2297,Director - Data Science,3.6,"Humana
3.6",TX,Insurance,63500.0,,1961,31.968599,-99.901813,Texas
2298,Quantum Principal Data Scientist (Industrial-Discrete sector),3.7,"IBM
3.7",TX,Information Technology,63500.0,,1911,31.968599,-99.901813,Texas
2299,Data Engineer,3.9,"Capital One
3.9",TX,Finance,63500.0,,1994,31.968599,-99.901813,Texas
2300,Data Engineer,-1.0,Iconic Technology Group,TX,-1,63500.0,50.0,-1,31.968599,-99.901813,Texas
2301,Data Engineer,4.6,"Vinli
4.6",TX,Information Technology,63500.0,50.0,2014,31.968599,-99.901813,Texas
2302,Field Appl Scientist I,2.5,"Meso Scale Diagnostics
2.5",TX,Biotech & Pharmaceuticals,63500.0,500.0,-1,31.968599,-99.901813,Texas
2303,RAPD Risk Platforms & Data - Analyst,4.0,"Goldman Sachs
4.0",TX,Finance,63500.0,,1869,31.968599,-99.901813,Texas
2304,Senior Software/Data Engineer,3.9,"Capital One
3.9",TX,Finance,63500.0,,1994,31.968599,-99.901813,Texas
2305,HR Data Analyst II,3.7,"Federal Reserve Bank
3.7",TX,Finance,63500.0,5000.0,1914,31.968599,-99.901813,Texas
2306,Principal Data Scientist-- Ensemble Algorithms and Architecture,4.4,"Ava Consulting
4.4",TX,Information Technology,63500.0,50.0,-1,31.968599,-99.901813,Texas
2307,Business Data Analyst,3.8,"Diversant LLC
3.8",TX,Business Services,63500.0,5000.0,2005,31.968599,-99.901813,Texas
2308,Quantum Principal Data Scientist (Industrial-Process sector),3.7,"IBM
3.7",TX,Information Technology,63500.0,,1911,31.968599,-99.901813,Texas
2309,Client Data Analyst,3.6,"Signify Health
3.6",TX,Health Care,63500.0,1000.0,2017,31.968599,-99.901813,Texas
2310,Clinical Safety Scientist I,4.0,"CTI Clinical Trial Services, Inc
4.0",TX,Health Care,63500.0,1000.0,1999,31.968599,-99.901813,Texas
2311,Business Intelligence Analyst,4.0,"CAE
4.0",TX,Aerospace & Defense,73000.0,,1947,31.968599,-99.901813,Texas
2312,Human Resources data Analyst,1.9,"MOA
1.9",TX,-1,73000.0,200.0,1997,31.968599,-99.901813,Texas
2313,Sr Quantitative Analyst,3.3,"Mr. Cooper
3.3",TX,Finance,73000.0,10000.0,1994,31.968599,-99.901813,Texas
2314,Data Engineer III,1.7,"Avantax Wealth Management
1.7",TX,Finance,73000.0,1000.0,1983,31.968599,-99.901813,Texas
2315,Lead/Principal Data Engineer,4.3,"Boston Consulting Group
4.3",TX,Business Services,73000.0,,1963,31.968599,-99.901813,Texas
2316,Data Science Architect,4.3,"Onica, a Rackspace Company
4.3",TX,Information Technology,73000.0,500.0,2017,31.968599,-99.901813,Texas
2317,Data Engineer,4.5,"Athreya Inc
4.5",TX,Information Technology,73000.0,50.0,2002,31.968599,-99.901813,Texas
2318,Data Analyst,-1.0,1,TX,-1,73000.0,,-1,31.968599,-99.901813,Texas
2319,Data Analyst(Only W2),-1.0,Clearwing Consulting,TX,-1,73000.0,,-1,31.968599,-99.901813,Texas
2320,Data Engineer 2,4.1,"Nokia
4.1",TX,Telecommunications,73000.0,,1865,31.968599,-99.901813,Texas
2321,Data Analyst,2.9,"Hilltop Holdings
2.9",TX,Finance,73000.0,5000.0,1998,31.968599,-99.901813,Texas
2322,Data Analyst,4.6,"Conch Technologies, Inc
4.6",TX,Business Services,73000.0,200.0,-1,31.968599,-99.901813,Texas
2323,HR Data Analyst II,4.1,"Federal Reserve Bank (FRB)
4.1",TX,Government,73000.0,5000.0,1913,31.968599,-99.901813,Texas
2324,Data Engineer,3.8,"Sense Corp
3.8",TX,Accounting & Legal,73000.0,500.0,1996,31.968599,-99.901813,Texas
2325,Microsoft Dynamics CRM Data Analyst,3.7,"IBM
3.7",TX,Information Technology,73000.0,,1911,31.968599,-99.901813,Texas
2326,Data Analyst BHJOB11946_,3.3,"Addison Group
3.3",TX,Business Services,73000.0,1000.0,1999,31.968599,-99.901813,Texas
2327,Analytics Consultant,3.6,"Epiq
3.6",TX,Accounting & Legal,73000.0,10000.0,1988,31.968599,-99.901813,Texas
2328,Data Analyst,3.6,"Randstad
3.6",TX,Business Services,73000.0,5000.0,-1,31.968599,-99.901813,Texas
2329,Data Analyst 4,2.8,"Telnet (Rockville, MD)
2.8",TX,Business Services,73000.0,200.0,-1,31.968599,-99.901813,Texas
2330,Artificial Intelligence/Machine Learning Engineer,4.1,"SysMind
4.1",TX,Information Technology,73000.0,200.0,1999,31.968599,-99.901813,Texas
2331,Data Analyst,-1.0,Corporate G. LLC,TX,-1,73000.0,500.0,-1,31.968599,-99.901813,Texas
2332,"Demand Planning and Analytics, Manager",2.8,"Reddy Ice
2.8",TX,Manufacturing,73000.0,5000.0,2003,31.968599,-99.901813,Texas
2333,Data Analyst,5.0,"Staffigo Technical Services, LLC
5.0",TX,Information Technology,73000.0,200.0,2008,31.968599,-99.901813,Texas
2334,Data Engineer,-1.0,Palnar,TX,Information Technology,73000.0,500.0,-1,31.968599,-99.901813,Texas
2335,Data Engineer III,3.7,"Federal Reserve Bank
3.7",TX,Finance,73000.0,5000.0,1914,31.968599,-99.901813,Texas
2336,Data Analyst: II / QA Analyst,4.4,"InfoVision, Inc.
4.4",TX,Information Technology,73000.0,5000.0,1995,31.968599,-99.901813,Texas
2337,Lead Data Scientist,3.6,"Humana
3.6",TX,Insurance,73000.0,,1961,31.968599,-99.901813,Texas
2338,Data Engineer (remote),3.3,"Thrivent
3.3",TX,Insurance,73000.0,10000.0,1902,31.968599,-99.901813,Texas
2339,Sr. Data & ML Engineer,3.9,"Amazon
3.9",TX,Information Technology,73000.0,,1994,31.968599,-99.901813,Texas
2340,Data & Analytics Consultant |,4.6,"Systems Evolution
4.6",TX,Business Services,73000.0,500.0,1992,31.968599,-99.901813,Texas
2341,Business Intelligence Analyst Senior,3.6,"USAA
3.6",TX,Insurance,122000.0,,1922,31.968599,-99.901813,Texas
2342,Data Engineer - Orion,3.4,"ZeniMax Media, Inc.
3.4",TX,Media,122000.0,500.0,1999,31.968599,-99.901813,Texas
2343,VP - Data Scientist,3.9,"JPMorgan Chase & Co.
3.9",TX,Finance,122000.0,,1799,31.968599,-99.901813,Texas
2344,Big Data Engineer,4.3,"Onica Group
4.3",TX,Information Technology,122000.0,500.0,2017,31.968599,-99.901813,Texas
2345,Machine Learning Engineer,3.2,"7-Eleven, Inc.
3.2",TX,Retail,122000.0,,1927,31.968599,-99.901813,Texas
2346,Machine Learning Engineer,4.1,"SysMind
4.1",TX,Information Technology,122000.0,200.0,1999,31.968599,-99.901813,Texas
2347,Sr. Data Scientist,2.4,"Frontier Communications
2.4",TX,Telecommunications,122000.0,,1935,31.968599,-99.901813,Texas
2348,Web Analytics Consultant,5.0,"Pddn
5.0",TX,Consumer Services,122000.0,200.0,-1,31.968599,-99.901813,Texas
2349,Data Analyst - Contract Renewals,2.8,"RealPage
2.8",TX,Information Technology,122000.0,10000.0,1998,31.968599,-99.901813,Texas
2350,"Data Analyst (Charlotte, NC / Des Moines, IA / Dallas, TX / Phoenix, AZ)",3.6,"Pioneer Consulting Services LLC
3.6",TX,Information Technology,122000.0,50.0,-1,31.968599,-99.901813,Texas
2351,Machine Learning Engineer,3.4,"NTT DATA
3.4",TX,Information Technology,122000.0,,1967,31.968599,-99.901813,Texas
2352,"Business Intelligence Analyst - North Dallas, TX - Mortgage",4.6,"HumCap Inc.
4.6",TX,Business Services,122000.0,50.0,2001,31.968599,-99.901813,Texas
2353,Data Analyst,-1.0,StaffingSoft Inc.,TX,-1,122000.0,,-1,31.968599,-99.901813,Texas
2354,Data Engineer,3.7,"DataSys Consulting and Software, Inc
3.7",TX,Business Services,122000.0,50.0,-1,31.968599,-99.901813,Texas
2355,Data Analyst,4.1,"Mitchell Martin
4.1",TX,Business Services,122000.0,1000.0,1984,31.968599,-99.901813,Texas
2356,Federal - Data Scientist ++++++++++++++,4.2,"Solekai Systems Corp
4.2",TX,Information Technology,122000.0,50.0,2002,31.968599,-99.901813,Texas
2357,Lead Data Scientist - Machine Learning,3.0,"GM Financial
3.0",TX,Finance,122000.0,10000.0,1992,31.968599,-99.901813,Texas
2358,Network Data Analyst,4.3,"PeopleNTech LLC
4.3",TX,Information Technology,122000.0,50.0,-1,31.968599,-99.901813,Texas
2359,Data Modeler,5.0,"adept scripts
5.0",TX,Information Technology,122000.0,50.0,2013,31.968599,-99.901813,Texas
2360,"Data Analyst (Python), Dallas, Methods+Mastery (a FleishmanHillard Company)",3.3,"Fleishman-Hillard Inc
3.3",TX,Business Services,122000.0,5000.0,1946,31.968599,-99.901813,Texas
2361,Machine Learning/Data Engineer,3.4,"NTT DATA Services
3.4",TX,Information Technology,122000.0,,1967,31.968599,-99.901813,Texas
2362,Data Engineer III,4.1,"Federal Reserve Bank (FRB)
4.1",TX,Government,122000.0,5000.0,1913,31.968599,-99.901813,Texas
2363,Big Data Machine Learning Engineer,3.9,"Lucid Technologies
3.9",TX,Information Technology,122000.0,50.0,-1,31.968599,-99.901813,Texas
2364,Data Analyst,4.2,"Prudent Technologies & Consulting
4.2",TX,Information Technology,122000.0,200.0,1998,31.968599,-99.901813,Texas
2365,Data Engineer,3.4,"IQuest Solutions Corp
3.4",TX,Information Technology,122000.0,50.0,-1,31.968599,-99.901813,Texas
2366,HR Data Analyst II,3.6,"Federal Reserve Bank of Richmond
3.6",TX,Finance,122000.0,5000.0,1914,31.968599,-99.901813,Texas
2367,Data Analyst III,3.5,"Potomac Management
3.5",TX,-1,122000.0,200.0,-1,31.968599,-99.901813,Texas
2368,Quantum Principal Data Scientist- Industrial Process Sector Industry,3.7,"IBM Corporation
3.7",TX,Information Technology,122000.0,,1911,31.968599,-99.901813,Texas
2369,Big Data Engineer,3.4,"Allstate
3.4",TX,Insurance,122000.0,,1931,31.968599,-99.901813,Texas
2370,Call Center Analytics Manager,2.4,"Frontier Communications
2.4",TX,Telecommunications,122000.0,,1935,31.968599,-99.901813,Texas
2371,Data Analyst,4.3,"National NeuroMonitoring
4.3",TX,Health Care,65000.0,200.0,2008,31.968599,-99.901813,Texas
2372,Data Analyst,5.0,"AllSTEM Connections
5.0",TX,-1,65000.0,,-1,31.968599,-99.901813,Texas
2373,Senior Data Analyst - Property Operations,4.3,"Mill Creek Residential Trust
4.3",TX,Real Estate,65000.0,1000.0,2011,31.968599,-99.901813,Texas
2374,Project Scientist,3.7,"Alliance Source Testing
3.7",TX,Business Services,65000.0,200.0,2000,31.968599,-99.901813,Texas
2375,Business Intelligence Analyst,4.1,"PrideStaff
4.1",TX,Business Services,65000.0,10000.0,1978,31.968599,-99.901813,Texas
2376,SAS Data Analyst,3.4,"Pinnacle Technical Resources, Inc.
3.4",TX,Business Services,65000.0,10000.0,1996,31.968599,-99.901813,Texas
2377,Data Integration Analyst,4.4,"Apptricity Corporation
4.4",TX,Information Technology,65000.0,200.0,1999,31.968599,-99.901813,Texas
2378,Senior Data Analyst,3.4,"Epsilon
3.4",TX,Business Services,65000.0,10000.0,1969,31.968599,-99.901813,Texas
2379,Data Analyst,4.1,"APN Software Services Inc.
4.1",TX,Information Technology,65000.0,200.0,-1,31.968599,-99.901813,Texas
2380,Senior Data Scientist-Healthcare,5.0,"Pricesenz
5.0",TX,-1,65000.0,,-1,31.968599,-99.901813,Texas
